,date,title,class,viewCount,commentCount,likeCount,dislikeCount,ratio,magMean,magStd,magMin,magLq,magMedian,magUq,magMax,sentMean,sentStd,sentMin,sentLq,sentMedian,sentUq,sentMax
1153,2019-02-13,Joe Rogan Experience #1246 - Pot Debate - Alex Berenson & Dr. Michael Hart,0,2418744,18658,30722,3335,9.2119940029985,69.50322825412152,51.365153370099364,0.05,32.32,59.97,94.3,582.18,0.11654480237290508,0.18037986291972968,-0.85,0.02,0.12,0.22,0.84
1154,2019-02-19,Joe Rogan Experience #1247 - Andy Stumpf,0,1930399,3871,21966,1434,15.317991631799163,60.20580906148876,49.33010651534224,0.01,24.0875,49.394999999999996,83.5575,429.03,0.16918284789644067,0.20155822501381762,-0.75,0.06,0.17,0.29,0.84
1155,2019-02-20,Joe Rogan Experience #1248 - Bill Ottman,5,779048,2141,8679,1182,7.342639593908629,57.48085290482069,44.21378171196554,0.03,25.0325,48.57,79.57249999999999,379.74,0.16131025957972805,0.1873247228564714,-0.76,0.07,0.18,0.26,0.7
1156,2019-02-20,Joe Rogan Experience #1249 - Donnell Rawlings,2,1300711,3125,17975,1176,15.284863945578227,42.92704706927171,36.364986753752966,0.13,16.165,33.81,59.925,331.01,0.20238010657193595,0.22990392854640943,-0.76,0.08,0.2,0.33,0.84
1157,2019-02-21,Joe Rogan Experience #1250 - Johann Hari,5,1885455,6225,34737,1885,18.428116710875333,65.66648904802014,49.178633587698044,0.1,31.147499999999997,55.87,86.2025,476.45,0.1831676495366467,0.21536676530086804,-0.83,0.06,0.17,0.31,0.87
1158,2019-02-22,Joe Rogan Experience #1251 - Tim Dillon,2,1492412,4029,17495,1748,10.008581235697939,47.93210559396612,35.48774810293443,0.21,22.2525,41.545,67.07,471.18,0.2109490886235073,0.22682625966929068,-0.82,0.09,0.21,0.36,0.84
1159,2019-02-26,Joe Rogan Experience #1252 - Dave Foley & Paul Greenberg,2,1447885,3613,13030,1392,9.360632183908047,50.386255742725865,39.588320001926554,0.1,21.73,42.325,69.405,345.83,0.18849157733537497,0.21141537291798707,-0.77,0.08,0.19,0.31,0.87
1160,2019-02-27,Joe Rogan Experience #1253 - Ioan Grillo,5,1831329,5492,23263,1696,13.716391509433961,61.131008120974585,47.048090321552614,0.25,27.435000000000002,51.16,84.07,474.98,0.13089050686082354,0.21006919507481045,-0.9,0.02,0.13,0.25,0.84
1161,2019-02-27,Joe Rogan Experience #1254 - Dr. Phil,4,4484263,11760,80937,3009,26.89830508474576,47.80339504016784,43.058801573202445,0.15,18.09,37.34,64.65,430.69,0.18811852369309665,0.21744402599615364,-0.93,0.07,0.19,0.31,0.84
1162,2019-02-28,Joe Rogan Experience #1255 - Alex Jones Returns!,5,15820544,123027,362886,14154,25.638406104281483,46.607897662407495,37.927773169136806,0.01,19.51,38.67,63.75,706.59,0.1731593210212383,0.21794574173655706,-0.94,0.06,0.18,0.3,0.87
1163,2019-03-01,Joe Rogan Experience #1256 - David Lee Roth,4,1955292,8771,26225,1665,15.750750750750749,45.649180638577114,34.362200851517706,0.05,20.175,39.67,64.01,493.75,0.22340574427759247,0.22034122170566842,-0.83,0.12,0.24,0.35,0.87
1164,2019-03-05,Joe Rogan Experience #1257 - Steve Sweeney,2,660213,867,6793,593,11.455311973018553,47.52406779661015,38.9440414399226,0.06,20.47,41.07,65.23,383.82,0.18922958397534673,0.2323418577797038,-0.68,0.08,0.2,0.33,0.84
1165,2019-03-06,"Joe Rogan Experience #1258 - Jack Dorsey, Vijaya Gadde & Tim Pool",0,3662623,61352,86254,7736,11.149689762150985,58.67005999999889,42.62840103432998,0.01,27.67,50.73,79.93,558.86,0.12151478260869564,0.19663396334435732,-0.9,0.03,0.13,0.23,0.87
1166,2019-03-07,Joe Rogan Experience #1259 - David Wallace-Wells,5,1188504,9620,14467,9692,1.49267437061494,61.43236005000722,43.74741607326479,0.11,29.83,54.34,83.29,489.45,0.14257535768856827,0.18287759312985918,-0.9,0.06,0.15,0.24,0.79
1167,2019-03-08,Joe Rogan Experience #1260 - Lennox Lewis & Russell Peters,2,1893848,4184,24892,1156,21.53287197231834,42.58210871602612,33.68134927553641,0.16,18.51,36.64,59.46,489.99,0.1704561074664167,0.22281041133880755,-0.82,0.05,0.18,0.3,0.84
1168,2019-03-12,Joe Rogan Experience #1261 - Peter Hotez,3,1191986,11670,14317,3397,4.214601118634088,68.86090691033701,51.756749441040675,0.08,31.63,59.0,93.875,583.61,0.12331353512278705,0.18567297719477344,-0.83,0.03,0.13,0.23,0.84
1169,2019-03-13,Joe Rogan Experience #1262 - Pat McNamara,0,1238477,2922,17887,815,21.947239263803677,46.634652114597564,34.24821750181094,0.17,20.93,40.96,63.935,268.97,0.1867667121418829,0.206293949268269,-0.75,0.09,0.19,0.3,0.75
1170,2019-03-13,Joe Rogan Experience #1263 - Renée DiResta,5,977839,7539,9887,11149,0.8868059915687505,52.734932638764086,39.78436920556553,0.01,23.93,45.01,72.14500000000001,359.86,0.10642895634991903,0.20935462302995989,-0.79,0.01,0.12,0.23,0.84
1171,2019-03-13,Joe Rogan Experience #1264 - Timothy Denevi,3,816769,3761,5648,4878,1.1578515785157852,54.233753194596694,38.427964715500266,0.17,25.435000000000002,47.35,74.975,296.58,0.11595837897042714,0.20741509677996778,-0.83,0.01,0.13,0.24,0.75
1172,2019-03-14,Joe Rogan Experience #1265 - Andrew Schulz,2,2581953,7245,39625,2460,16.107723577235774,45.61678941723302,36.31983696578442,0.05,18.5025,39.025,63.7,500.05,0.20030210940293225,0.22684867977973638,-0.83,0.08249999999999999,0.21,0.34,0.87
1173,2019-03-19,Joe Rogan Experience #1266 - Ben Anderson,5,1251968,3233,16155,1648,9.802791262135925,59.587418136020204,47.43674515096116,0.17,24.515,49.585,81.7225,358.12,0.15010495382031905,0.2076126511549585,-0.8,0.04,0.15,0.27,0.87
1174,2019-03-20,Joe Rogan Experience #1267 - Gary Taubes & Stephan Guyenet,3,829883,8536,7819,4568,1.7116900175131349,61.61486638954892,43.55939288136349,0.09,30.2875,54.315,83.175,427.32,0.09804780285035669,0.1993950124463766,-0.78,0.01,0.12,0.2025,0.84
1175,2019-03-20,Joe Rogan Experience #1268 - Ron White,2,2212912,3887,24498,1558,15.72400513478819,45.75232727272728,35.16722605727513,0.14,19.41,38.95,63.84,392.65,0.17560661157024807,0.21846166701797504,-0.93,0.06,0.19,0.3,0.84
1176,2019-03-21,Joe Rogan Experience #1269 - Bryan Callen,2,2276488,5001,24139,2032,11.879429133858268,46.29502015587217,38.31225822328421,0.15,17.55,37.93,65.91,409.87,0.1746949744692287,0.22266752711910878,-0.94,0.06,0.18,0.3,0.84
1177,2019-03-26,Joe Rogan Experience #1270 - Lenny Clarke,2,731647,845,7649,478,16.002092050209207,42.89418351477455,35.47476414351363,0.25,18.845,34.97,57.040000000000006,325.23,0.21699844479004674,0.22595283534003419,-0.93,0.1,0.22,0.35,0.84
1178,2019-03-26,Joe Rogan Experience #1271 - Billy Corben,4,1060116,2206,8420,1720,4.895348837209301,50.194440433213025,41.33247165537583,0.1,20.33,42.875,68.9125,372.66,0.15175090252707593,0.2199931651196593,-0.78,0.04,0.17,0.28,0.81
1179,2019-03-27,Joe Rogan Experience #1272 - Lindsey Fitzharris,3,1341599,3491,21606,980,22.046938775510203,51.36642458100557,36.67172038886813,0.05,24.7375,45.620000000000005,70.815,546.91,0.21392807262569774,0.22390238285041109,-0.85,0.08,0.21,0.36,0.84
1180,2019-03-27,Joe Rogan Experience #1273 - Ron Funches,2,941180,1742,9557,898,10.642538975501113,42.86457120980084,34.805931480344924,0.12,16.235,36.8,59.120000000000005,266.3,0.2138284839203675,0.22159204098671423,-0.94,0.1,0.23,0.35,0.84
1181,2019-04-03,Joe Rogan Experience #1275 - Luis J. Gomez,2,901228,1746,10313,1115,9.249327354260089,47.636139534883675,39.009003207529695,0.21,17.88,38.53,65.8675,278.56,0.1613178294573644,0.24530812101473903,-0.85,0.042499999999999996,0.18,0.31,0.75
1182,2019-04-03,Joe Rogan Experience #1276 - Ben Shapiro,5,5642860,20827,96859,8523,11.36442567171184,55.728736983326066,44.819787525619645,0.04,23.11,46.01,76.45,530.18,0.15622564364658517,0.20103263492731094,-0.94,0.06,0.16,0.27,0.84
1183,2019-04-03,Joe Rogan Experience #1277 - Gabrielle Reece,4,1191405,2553,15613,1016,15.367125984251967,51.210651322233176,40.58173672752944,0.23,21.98,44.33,71.86250000000001,555.38,0.27017629774730667,0.21826038925398444,-0.8,0.15,0.27,0.42,0.84
1184,2019-04-06,Joe Rogan Experience #1278 - Kevin Hart,2,7332873,13701,143933,5137,28.018882616313014,49.656605435091464,37.60526537269033,0.01,21.44,42.84,69.38,380.64,0.2446217214278959,0.21836910860405337,-0.93,0.13,0.25,0.37,0.87
1185,2019-04-08,Joe Rogan Experience #1279 - Jessimae Peluso,2,1343112,4373,13196,3347,3.94263519569764,46.01623391478409,33.93462935779934,0.01,20.03,40.16,64.87,328.99,0.16148698884758392,0.24698807379674004,-0.88,0.03,0.18,0.31,0.87
1186,2019-04-09,Joe Rogan Experience #1280 - Michael Yo,2,1211970,2720,12421,1280,9.70390625,50.169658817876076,41.405359208460105,0.22,19.01,41.79,70.0,436.82,0.1693801057184051,0.2137729973417793,-0.85,0.06,0.18,0.29,0.87
1187,2019-04-15,Joe Rogan Experience #1281 - Tom Papa,2,1038315,1760,10459,1003,10.427716849451645,46.47618481848179,37.883503655803366,0.15,18.415,36.88,65.53999999999999,268.63,0.1833135313531353,0.21499864223805107,-0.64,0.06,0.18,0.32,0.75
1188,2019-04-17,Joe Rogan Experience #1282 - Adam Conover,2,1670891,29233,20693,28327,0.7305044657040985,59.54742028616317,44.94284728564322,0.01,29.0,51.31,79.94,1736.76,0.15703222519424195,0.2154035323492073,-0.94,0.06,0.17,0.27,0.84
1189,2019-04-20,Joe Rogan Experience #1283 - Russell Brand,2,4854735,14003,66933,4069,16.44949619071025,54.33875036354829,45.14862906529805,0.08,22.525,44.27,73.25,509.52,0.20142704798836744,0.2202914216160479,-0.94,0.09,0.21,0.33,0.87
1190,2019-04-23,Joe Rogan Experience #1284 - Graham Hancock,3,5193681,17852,87573,3801,23.039463299131807,56.046722121322524,44.77167006930811,0.13,24.48,47.39,75.87,522.29,0.21574573192880508,0.19603062432039464,-0.94,0.12,0.21,0.32,0.88
1191,2019-04-24,Joe Rogan Experience #1285 - B-Real,4,1648443,5446,21082,1306,16.14241960183767,42.88110126885328,33.16276991972475,0.01,18.34,36.88,59.88,353.11,0.1984917404836015,0.22491425460938622,-0.88,0.08,0.2,0.33,0.88
1192,2019-04-30,Joe Rogan Experience #1286 - Anthony Jeselnik,2,2005912,5976,19511,1833,10.6442989634479,48.737565433213135,36.69082895203893,0.1,21.57,41.355000000000004,68.7575,293.18,0.21696525270758127,0.22657283094042896,-0.84,0.1,0.22,0.35,0.88
1193,2019-05-01,Joe Rogan Experience #1287 - Rich Benoit,0,1638125,5746,27232,1193,22.82648784576697,47.181308430717976,35.45407289502548,0.14,20.04,40.57,65.26,329.07,0.22455968280467545,0.21584387110099637,-0.83,0.11,0.23,0.35,0.87
1194,2019-05-02,Joe Rogan Experience #1288 - Jon Reep,2,889330,2804,7731,891,8.676767676767676,45.54117727897392,34.23878066876731,0.2,18.765,39.06,65.47,288.1,0.19040311497938656,0.22694565145917997,-0.83,0.07,0.19,0.32,0.88
1195,2019-05-03,Joe Rogan Experience #1289 - Eddie Izzard,2,1774122,9688,24346,5087,4.7859249066247305,49.96153531073467,38.236965966516,0.09,21.435000000000002,42.845,69.9125,576.28,0.186697740112995,0.23335875047307514,-0.88,0.07,0.19,0.32,0.88
1196,2019-05-04,Joe Rogan Experience #1290 - Bryan Callen,2,1993903,6427,20215,2107,9.59420977693403,44.69671337069686,36.457086787945215,0.1,18.6375,37.18,60.7675,366.99,0.17118895116092833,0.22871943534847844,-0.94,0.06,0.18,0.3,0.84
1197,2019-05-07,Joe Rogan Experience #1291 - C.T. Fletcher,1,1635998,5398,28211,1008,27.98710317460317,53.32696299855837,40.48033434031696,0.11,24.2825,46.09,73.1275,668.16,0.220060067275348,0.23265212040378774,-0.85,0.1,0.23,0.36,0.87
1198,2019-05-08,Joe Rogan Experience #1292 - Lex Fridman,3,1814137,7242,20855,1702,12.253231492361927,49.708316987740886,37.79680558885055,0.2,22.185,42.845,68.515,368.95,0.18721541155866897,0.22114509750444517,-0.85,0.07,0.2,0.32,0.88
1199,2019-05-09,Joe Rogan Experience #1293 - Andrew Santino,2,1453495,3992,13065,1149,11.37075718015666,44.193298791019025,35.373494179425286,0.2,17.905,36.88,61.724999999999994,362.66,0.18132987910190027,0.2304333077437191,-0.88,0.07,0.19,0.31,0.88
1200,2019-05-10,Joe Rogan Experience #1294 - Jamie Metzl,5,1523876,6313,15516,1903,8.153441933788754,54.62217516447394,42.141579577659144,0.17,23.7275,46.69,75.36,377.09,0.1840193256578947,0.20064051362337387,-0.83,0.09,0.18,0.29,0.88
1201,2019-05-14,Joe Rogan Experience #1295 - Tulsi Gabbard,5,2484389,31501,57846,6073,9.525111147702948,58.42534614038115,43.41669124531181,0.02,26.4775,50.31,79.25,425.87,0.15079511640118826,0.19434331815972983,-0.85,0.05,0.15,0.26,0.87
1202,2019-05-15,Joe Rogan Experience #1296 - Joe List,2,832896,2559,7758,748,10.371657754010695,44.029725067385364,34.85354518949317,0.18,18.75,37.02,61.69,279.14,0.1684797843665769,0.2324661567182863,-0.83,0.05,0.17,0.31,0.81
1203,2019-05-16,Joe Rogan Experience #1297 - Phil Demers,5,735184,2409,10282,775,13.267096774193547,53.69810475161982,42.65373726248239,0.14,22.97,45.480000000000004,74.845,453.08,0.18468142548596106,0.21386352611361392,-0.76,0.07,0.19,0.31,0.81
1204,2019-05-16,Joe Rogan Experience #1298 - Neal Brennan,2,1523277,4452,13420,2032,6.604330708661418,51.33021745269715,40.72350949342618,0.17,22.19,42.85,71.23,334.03,0.1812425868398758,0.2158066804767431,-0.85,0.07,0.19,0.3,0.81
1205,2019-05-17,Joe Rogan Experience #1299 - Annie Jacobsen,5,2297469,15199,30301,6540,4.6331804281345565,53.123077414205916,39.2439656942831,0.16,26.51,47.58,72.14,1194.35,0.19715243415802114,0.2152334103514101,-0.83,0.09,0.2,0.34,0.84
1206,2019-05-21,Joe Rogan Experience #1300 - Michael Malice,4,1279427,5342,16223,1562,10.386043533930858,51.46197172975592,40.464498964070856,0.06,21.27,43.7,70.84,345.58,0.15944417824628648,0.22216594429413591,-0.83,0.05,0.16,0.29,0.84
1207,2019-05-22,Joe Rogan Experience #1301-  Laird Hamilton,1,1279287,4316,14669,1055,13.904265402843606,46.67611718275659,36.35105780572457,0.21,19.2625,39.59,65.47749999999999,390.37,0.20501517911353934,0.20493334687136192,-0.8,0.1,0.21,0.32,0.84
1208,2019-05-23,Joe Rogan Experience #1302 - Ed Calderon,5,1906418,6904,37316,1382,27.00144717800289,51.12490847698577,38.88474954913206,0.01,22.79,44.26,69.965,440.55,0.169321130264794,0.21962617575650797,-0.76,0.04,0.17,0.3,0.87
1209,2019-05-23,Joe Rogan Experience #1303 - Tommy Chong,2,1735768,13006,23203,6445,3.600155159038014,50.85703949903668,35.64492860730626,0.03,24.63,45.155,69.5525,290.6,0.11011560693641599,0.21932339554345048,-0.94,-0.01,0.12,0.24,0.87
1210,2019-05-24,Joe Rogan Experience #1304 - Brendan Schaub,2,2528502,8368,23568,2727,8.642464246424643,44.90401583359218,35.568908475212766,0.05,18.7925,37.865,62.9,745.97,0.17373952188761316,0.2247846059411421,-0.85,0.07,0.19,0.3,0.84
1211,2019-05-30,Joe Rogan Experience #1305 - JD & John Witherspoon,2,1325523,4091,24185,912,26.518640350877188,39.94943732416372,30.67303675234574,0.08,16.63,33.83,56.754999999999995,344.75,0.2541387933729293,0.22869193414478708,-0.85,0.13,0.26,0.4,0.84
1212,2019-05-31,Joe Rogan Experience #1306 - Wiz Khalifa,4,4767518,18464,83344,3799,21.93840484337984,40.56482004489842,33.16158775018326,0.01,15.87,33.56,57.56,940.11,0.18681294807734122,0.2203998390824316,-0.83,0.08,0.2,0.31,0.87
1213,2019-06-01,Joe Rogan Experience #1307 - Greg Fitzsimmons,2,1254177,4256,11838,1938,6.1083591331269345,50.804963828603256,40.858040606132434,0.11,21.33,41.995000000000005,69.88250000000001,458.94,0.15543405676126912,0.2232093747073907,-0.88,0.04,0.16,0.29,0.87
1214,2019-06-04,Joe Rogan Experience #1308 - Eddie Bravo,1,2923732,18014,34773,4481,7.760098192367775,44.44862361755264,34.55371902391587,0.01,18.99,37.75,61.58,488.7,0.14266000713521323,0.20137663703950462,-0.86,0.04,0.15,0.25,0.87
1215,2019-06-05,Joe Rogan Experience #1309 - Naval Ravikant,0,2669205,8088,58757,2040,28.802450980392155,57.41039665050714,43.85499204491589,0.16,27.39,48.78,75.93,459.83,0.24883355369472723,0.2111928738758791,-0.83,0.13,0.24,0.37,0.87
1216,2019-06-05,Joe Rogan Experience #1310 - Sober October 2019 Preview,2,2644557,9655,29309,1966,14.90793489318413,44.78825248997599,31.81942455120579,0.14,20.33,38.9,63.165,372.26,0.16806752037252595,0.22038603340466117,-0.85,0.07,0.18,0.3,0.87
1217,2019-06-06,Joe Rogan Experience #1311- David Pakman,5,1819134,23948,30032,8194,3.6651208201122767,63.69249705150059,48.40151415220157,0.17,28.895,54.11,85.7975,545.14,0.14202856768444574,0.19507580624414447,-0.94,0.05,0.15,0.24,0.87
1218,2019-07-12,Joe Rogan Experience #1312 - Ms Pat,2,866365,3597,17049,1341,12.713646532438474,44.213597883597764,33.509784772166455,0.14,18.689999999999998,38.49,62.71,313.57,0.20526631393298006,0.24791670717294695,-0.83,0.07,0.21,0.36,0.88
1219,2019-06-19,Joe Rogan Experience #1313 - Duncan Trussell,2,2832174,15254,44753,2765,16.185533453887885,41.72582314881408,33.60372501668532,0.1,17.545,34.51,57.364999999999995,478.19,0.19959900950555376,0.2219262335950186,-0.94,0.09,0.21,0.33,0.87
1220,2019-06-20,Joe Rogan Experience #1314 - Charlamagne tha God & Andrew Schulz,0,4211687,14846,65887,4456,14.78613105924596,43.26469164846255,33.4896059639815,0.09,18.17,36.84,60.707499999999996,327.59,0.17735254579062348,0.24634149873426708,-0.88,0.06,0.19,0.32,0.87
1221,2019-06-21,Joe Rogan Experience #1315 - Bob Lazar & Jeremy Corbell,0,8067623,63801,166810,7627,21.870984659761373,55.12327829023129,40.899959447685376,0.01,25.4675,47.65,75.3,599.66,0.16369770219074042,0.19899475735010785,-0.94,0.07,0.17,0.27,0.87
1222,2019-06-26,Joe Rogan Experience #1316 - Abby Martin,5,1874559,21670,25030,13244,1.8899124131682272,55.99571258386109,42.487132242560236,0.06,24.6,48.04,77.03,401.0,0.1196902627123952,0.21923746448216352,-0.9,0.01,0.13,0.24,0.88
1223,2019-06-27,Joe Rogan Experience #1318 - Hotep Jesus,0,1405068,11099,18568,6296,2.9491740787801777,50.74714251265991,37.54495091822942,0.14,23.07,44.03,70.23499999999999,408.14,0.15787918977574145,0.2043875998245386,-0.83,0.06,0.17,0.27,0.84
1224,2019-07-02,Joe Rogan Experience #1319 - Joey Diaz,2,3495860,11207,45974,3158,14.55794806839772,45.81252935758723,37.004459087028174,0.11,18.18,38.025000000000006,64.1275,348.08,0.1709118121114446,0.22221151977776382,-0.85,0.06,0.18,0.3,0.87
1225,2019-07-04,Joe Rogan Experience #1320 - Eric Weinstein,3,3080432,12291,37329,4147,9.001446829033037,53.94088905063962,42.892327927975415,0.01,22.75,45.08,73.87,390.87,0.17160237080170584,0.20446192916263925,-0.88,0.07,0.18,0.28,0.87
1226,2019-07-09,Joe Rogan Experience #1321 - Robert Oberst,1,2404006,8099,34095,2112,16.14346590909091,42.37417477356601,32.453783446954056,0.01,17.6,35.885000000000005,60.565,348.25,0.1919272056356932,0.2136321077727744,-0.86,0.08,0.2,0.32,0.84
1227,2019-07-10,Joe Rogan Experience #1322 - Reggie Watts,2,1322358,5292,15894,1331,11.941397445529676,45.50134366925074,35.81243326738073,0.05,19.26,38.83,62.83,327.44,0.18560723514211896,0.20890459883354923,-0.75,0.08,0.19,0.31,0.81
1228,2019-07-11,Joe Rogan Experience #1323 - Andy Ngo,5,1661772,21631,35338,4716,7.493214588634436,61.43088499895412,43.98729229279913,0.05,29.0,53.88,83.905,542.41,0.09226863798033329,0.19907336971217696,-0.88,-0.01,0.1,0.2,0.84
1229,2019-07-12,Joe Rogan Experience #1324 - Ian Edwards,2,1267350,3779,10573,1007,10.499503475670307,46.60027133050004,36.501621731600956,0.13,20.085,39.19,64.78999999999999,353.33,0.17410591696632888,0.20407508787728001,-0.83,0.07,0.18,0.29,0.84
1230,2019-07-24,Joe Rogan Experience #1325 - Dr. Cornel West,3,2472979,20970,60929,6072,10.034420289855072,56.23045934244353,43.806428797035394,0.16,24.9525,48.18,76.48249999999999,511.23,0.2038215397104596,0.21682576078969798,-0.85,0.09,0.21,0.33,0.88
1231,2019-07-30,Joe Rogan Experience #1326 - Maynard James Keenan,4,2203963,9600,38061,2175,17.499310344827585,48.07851240796304,36.9975284490996,0.12,21.085,41.39,66.4675,520.76,0.18377556585764931,0.21207203303373975,-0.85,0.08,0.2,0.31,0.87
1232,2019-07-31,Joe Rogan Experience #1327 - Mike Baker,0,1740955,6447,18687,2713,6.887946922226317,50.12640224859477,38.644276648779226,0.1,21.655,42.4,70.17,353.58,0.14116177389131787,0.20923509437763685,-0.88,0.04,0.15,0.26,0.84
1233,2019-07-31,Joe Rogan Experience #1328 - Whitney Cummings,2,1257321,5781,16591,4380,3.787899543378997,45.48402608887916,33.02624751730149,0.06,20.15,39.66,64.61,280.33,0.1518549635197875,0.23342229047651414,-0.83,0.03,0.17,0.29,0.84
1234,2019-08-02,Joe Rogan Experience #1329 - Brian Moses,4,1143535,3914,10680,1248,8.557692307692307,51.727290175666894,42.97259175736688,0.11,21.2625,43.11,69.9725,497.57,0.14014638906961613,0.22474459172196215,-0.88,0.03,0.15,0.27,0.75
1235,2019-08-07,Joe Rogan Experience #1331 - Alonzo Bodden,2,918828,2379,8591,1029,8.348882410106901,48.250877585243224,38.28449481068682,0.17,20.77,40.92,66.72,367.69,0.17435438792621571,0.21428641702730958,-0.83,0.06,0.17,0.3,0.75
1236,2019-08-08,Joe Rogan Experience #1332 - Annie Lederman,2,1692650,6594,16394,3237,5.064565956132221,46.72194859533785,36.65241306228973,0.01,19.805,39.93,65.07499999999999,539.16,0.18476389719067476,0.23694044032939066,-0.86,0.07,0.2,0.33,0.84
1237,2019-08-13,Joe Rogan Experience #1333 - Tom Papa,2,1548220,4630,13431,1832,7.331331877729258,43.08209959231207,33.07012811583888,0.13,17.3825,36.644999999999996,61.0175,328.8,0.18583867210250443,0.22350153814778542,-0.8,0.07,0.19,0.32,0.84
1238,2019-08-14,Joe Rogan Experience #1334 - Fahim Anwar,2,834493,2407,7380,970,7.608247422680413,44.419801214798454,34.058930341139046,0.21,18.85,38.22,63.86,255.54,0.18970182219768092,0.20929985756778088,-0.76,0.08,0.2,0.33,0.75
1239,2019-08-14,Joe Rogan Experience #1335 - Jim Gaffigan,2,1959558,5624,22492,1968,11.428861788617887,44.455318903983446,34.140087759791605,0.01,18.58,37.97,62.65,295.72,0.19910430577941465,0.2191063755610241,-0.94,0.08,0.2,0.33,0.78
1240,2019-08-20,Joe Rogan Experience #1336 - Legion of Skanks,2,1710230,4765,17881,1642,10.889768574908647,45.31275917926583,36.22203916923259,0.13,19.197499999999998,37.66,62.1725,455.87,0.15816954643628464,0.22297414534180773,-0.85,0.05,0.17,0.28,0.87
1241,2019-08-21,Joe Rogan Experience #1337 - Dan Crenshaw,5,2839257,26451,52377,9133,5.7349173327493705,58.857956825463894,44.90704550475354,0.01,26.11,50.13,80.39500000000001,538.99,0.1233378853931398,0.19933205741557286,-0.88,0.02,0.13,0.24,0.87
1242,2019-08-22,Joe Rogan Experience #1338 - Roy Wood Jr,2,873165,2360,10624,785,13.53375796178344,42.84889317180619,32.41913987329275,0.21,18.042499999999997,36.93,60.105000000000004,254.6,0.18823788546255524,0.22126603066667572,-0.83,0.08750000000000001,0.2,0.31,0.75
1243,2019-08-22,Joe Rogan Experience #1339 - Everlast,4,1463265,5455,14918,1614,9.242874845105328,43.96231777036688,34.803798256961755,0.08,18.3925,36.989999999999995,61.1975,457.17,0.18603858980466798,0.23025465890136487,-0.93,0.07,0.19,0.32,0.87
1244,2019-08-27,Joe Rogan Experience #1340 - John Nores,0,1120375,3673,14285,1052,13.578897338403044,52.838246661981735,36.13299519518605,0.23,25.63,47.28,73.39250000000001,306.5,0.15702037947997144,0.2120046861056431,-0.77,0.04,0.16,0.28,0.76
1245,2019-08-29,Joe Rogan Experience #1342 - John Carmack,0,2106414,8980,44612,1268,35.18296529968454,48.7581614614024,36.35112473897569,0.11,21.557499999999997,42.63,68.0025,386.61,0.2169917501473188,0.20428645544215565,-0.83,0.12,0.22,0.33,0.87
1246,2019-08-30,Joe Rogan Experience #1343 - Penn Jillette,2,2648636,10795,36875,3153,11.695210910244212,55.2031742495311,43.83566663226398,0.13,23.6375,45.885000000000005,75.335,489.54,0.18113391181988886,0.2044358368392292,-0.83,0.08,0.19,0.3,0.87
1247,2019-09-05,Joe Rogan Experience #1344 - Joseph LeDoux,3,963270,2710,11753,872,13.478211009174313,53.60306122448987,43.41861286749573,0.12,23.32,44.67,72.685,526.33,0.18139097744360905,0.2066473207905422,-0.73,0.08,0.19,0.29,0.84
1248,2019-09-05,Joe Rogan Experience #1345 - Steve Aoki,4,1193643,3902,13251,1443,9.182952182952183,44.7154636591479,36.84979432759258,0.05,17.2,37.22,63.45,392.95,0.19889366272824907,0.21808104338073633,-0.86,0.1,0.22,0.33,0.75
1249,2019-09-06,Joe Rogan Experience #1346 - Zuby,4,740830,3031,10486,792,13.23989898989899,47.91600881057264,35.7246056167137,0.13,21.1525,41.315,65.91250000000001,309.16,0.18087665198237907,0.20065269814326098,-0.76,0.08,0.18,0.29,0.78
1250,2019-09-06,Joe Rogan Experience #1347 - Neil deGrasse Tyson,3,4404225,34221,65983,12007,5.495377696343799,49.95988734384229,36.81916953926073,0.01,22.79,43.5,69.09,598.74,0.14801643367043418,0.21082605410099334,-0.94,0.05,0.17,0.27,0.87
1251,2019-09-10,Joe Rogan Experience #1348 - Bill Burr,2,3543805,9599,55301,1893,29.21341785525621,45.07908406524482,33.16935603568222,0.08,18.8,39.31,64.07,294.27,0.1838073330545109,0.23186160751241808,-0.88,0.07,0.19,0.32,0.87
1252,2019-09-11,Joe Rogan Experience #1349 - David Sinclair,3,1403248,5334,16661,1021,16.318315377081294,50.77102100505183,39.3597392583994,0.01,22.4,44.28,69.53,422.43,0.1703642648231858,0.20168334206705923,-0.83,0.07,0.18,0.29,0.75
1253,2019-09-12,Joe Rogan Experience #1350 - Nick Bostrom,3,1394835,10006,14529,1616,8.990717821782178,59.450879558295085,45.61444235141509,0.12,25.9975,50.345,80.9125,398.7,0.16931047765793697,0.17949603309726106,-0.83,0.09,0.18,0.27,0.87
1254,2019-09-13,Joe Rogan Experience #1351 - Dan Aykroyd,2,3697552,25311,49432,3615,13.674135546334714,45.4032615673299,35.69563730833325,0.04,18.835,38.17,62.73,466.06,0.1770460717989223,0.20840856076051656,-0.88,0.07,0.19,0.29,0.84
1255,2019-09-17,Joe Rogan Experience #1352 - Sean Carroll,3,1472555,5272,20304,1100,18.458181818181817,49.74514176245215,40.078623642411756,0.05,21.16,41.11,67.23,360.02,0.2007535121328226,0.1945963138923303,-0.78,0.11,0.21,0.31,0.84
